polymer,1550.0000,1553.1496,1556.2992,1559.4488,1562.5984,1565.7480,1568.8976,1572.0472,1575.1969,1578.3465,1581.4961,1584.6457,1587.7953,1590.9449,1594.0945,1597.2441,1600.3937,1603.5433,1606.6929,1609.8425,1612.9921,1616.1417,1619.2913,1622.4409,1625.5906,1628.7402,1631.8898,1635.0394,1638.1890,1641.3386,1644.4882,1647.6378,1650.7874,1653.9370,1657.0866,1660.2362,1663.3858,1666.5354,1669.6850,1672.8346,1675.9843,1679.1339,1682.2835,1685.4331,1688.5827,1691.7323,1694.8819,1698.0315,1701.1811,1704.3307,1707.4803,1710.6299,1713.7795,1716.9291,1720.0787,1723.2283,1726.3780,1729.5276,1732.6772,1735.8268,1738.9764,1742.1260,1745.2756,1748.4252,1751.5748,1754.7244,1757.8740,1761.0236,1764.1732,1767.3228,1770.4724,1773.6220,1776.7717,1779.9213,1783.0709,1786.2205,1789.3701,1792.5197,1795.6693,1798.8189,1801.9685,1805.1181,1808.2677,1811.4173,1814.5669,1817.7165,1820.8661,1824.0157,1827.1654,1830.3150,1833.4646,1836.6142,1839.7638,1842.9134,1846.0630,1849.2126,1852.3622,1855.5118,1858.6614,1861.8110,1864.9606,1868.1102,1871.2598,1874.4094,1877.5591,1880.7087,1883.8583,1887.0079,1890.1575,1893.3071,1896.4567,1899.6063,1902.7559,1905.9055,1909.0551,1912.2047,1915.3543,1918.5039,1921.6535,1924.8031,1927.9528,1931.1024,1934.2520,1937.4016,1940.5512,1943.7008,1946.8504,1950.0000
LDPE,52560,51117,49508,47909,46542,45630,45353,45815,47018,48862,51160,53669,56132,58318,60059,61275,61977,62260,62274,62194,62178,62342,62734,63330,64044,64743,65284,65535,65406,64866,63944,62723,61321,59870,58489,57263,56231,55382,54658,53969,53209,52270,51058,49502,47554,45192,42412,39224,35654,31741,27544,23151,18681,14289,10160,6497,3504,1354,170,0,796,2423,4663,7240,9862,12258,14215,15609,16422,16736,16719,16585,16557,16823,17501,18612,20083,21754,23407,24813,25766,26123,25834,24949,23607,22019,20429,19074,18149,17780,18008,18794,20030,21570,23258,24958,26575,28069,29452,30774,32107,33518,35050,36709,38455,40211,41878,43351,44545,45410,45943,46192,46247,46229,46264,46469,46929,47687,48738,50029,51471,52949,54334,55503,56343,56760,56684,56068
LDPE,42134,43039,44445,46232,48246,50319,52292,54040,55482,56592,57396,57959,58369,58721,59093,59539,60076,60688,61332,61949,62483,62893,63160,63298,63345,63358,63396,63512,63736,64066,64471,64891,65255,65489,65535,65362,64973,64402,63704,62939,62151,61350,60498,59502,58222,56486,54119,50975,46970,42108,36497,30352,23978,17738,12015,7160,3451,1053,0,187,1395,3318,5612,7941,10028,11688,12845,13538,13899,14119,14413,14969,15920,17312,19102,21164,23313,25338,27043,28276,28960,29100,28784,28164,27427,26768,26352,26295,26648,27394,28460,29738,31106,32455,33708,34830,35827,36742,37634,38562,39565,40652,41794,42931,43981,44861,45499,45858,45941,45792,45491,45137,44830,44651,44644,44809,45103,45447,45745,45904,45856,45572,45076,44438,43768,43193,42840,42807
LDPE,54849,55356,56079,56946,57869,58756,59529,60139,60570,60841,61001,61114,61248,61456,61768,62183,62669,63174,63637,63998,64218,64286,64221,64072,63903,63786,63777,63910,64183,64557,64965,65319,65533,65535,65282,64772,64041,63151,62178,61187,60214,59245,58210,56986,55410,53306,50513,46923,42506,37329,31565,25477,19396,13682,8681,4680,1871,328,0,719,2231,4233,6414,8503,10302,11703,12702,13380,13883,14386,15059,16032,17368,19059,21022,23116,25171,27014,28501,29540,30108,30249,30070,29716,29351,29129,29171,29550,30284,31339,32641,34093,35593,37056,38423,39670,40805,41861,42884,43918,44993,46116,47266,48401,49466,50399,51152,51694,52026,52174,52190,52142,52101,52127,52264,52526,52900,53351,53827,54271,54639,54899,55046,55100,55099,55095,55141,55278
LDPE,55741,56231,56935,57779,58669,59510,60224,60761,61109,61297,61379,61430,61523,61714,62031,62469,62988,63526,64010,64374,64574,64600,64474,64252,64011,63829,63772,63876,64141,64522,64945,65315,65535,65528,65254,64712,63945,63026,62042,61065,60136,59237,58293,57165,55676,53630,50855,47233,42732,37429,31511,25262,19038,13221,8176,4201,1491,113,0,963,2727,4965,7350,9600,11512,12986,14024,14722,15239,15763,16469,17490,18889,20648,22675,24821,26908,28757,30224,31224,31739,31824,31594,31204,30823,30607,30674,31092,31871,32970,34307,35778,37280,38726,40061,41264,42348,43351,44322,45309,46341,47425,48541,49643,50674,51572,52288,52793,53087,53200,53185,53111,53050,53064,53193,53453,53830,54285,54766,55217,55589,55853,56003,56056,56052,56041,56076,56199
LDPE,55251,55751,56475,57347,58271,59151,59904,60479,60862,61077,61179,61241,61335,61519,61824,62247,62753,63281,63764,64138,64359,64416,64330,64154,63959,63820,63798,63925,64199,64578,64988,65337,65535,65508,65218,64666,63892,62967,61969,60965,59986,59014,57968,56715,55084,52893,49983,46253,41686,36370,30496,24347,18268,12628,7768,3964,1390,95,0,915,2568,4647,6844,8897,10624,11943,12866,13495,13984,14513,15245,16297,17718,19482,21492,23599,25630,27417,28826,29780,30270,30354,30145,29794,29461,29293,29400,29845,30636,31733,33060,34521,36019,37476,38841,40092,41241,42320,43371,44433,45530,46663,47810,48930,49969,50871,51594,52114,52434,52582,52610,52581,52561,52606,52754,53018,53386,53823,54282,54714,55075,55340,55502,55578,55603,55622,55681,55818
LDPE,55260,55755,56474,57342,58267,59150,59912,60501,60902,61139,61264,61349,61464,61667,61987,62421,62934,63465,63948,64317,64529,64573,64469,64271,64049,63881,63830,63931,64185,64552,64960,65318,65535,65534,65275,64754,64009,63109,62133,61150,60196,59255,58254,57061,55506,53404,50591,46955,42468,37206,31350,25178,19033,13286,8291,4338,1615,190,0,863,2513,4634,6910,9067,10907,12330,13338,14023,14537,15061,15767,16783,18168,19907,21910,24032,26097,27931,29394,30397,30925,31027,30816,30444,30075,29862,29925,30331,31094,32175,33495,34956,36456,37911,39263,40491,41607,42644,43650,44669,45730,46840,47977,49098,50147,51065,51802,52330,52648,52785,52792,52737,52690,52711,52841,53096,53463,53906,54374,54815,55180,55440,55590,55647,55649,55643,55681,55803
LDPE,54822,55333,56073,56966,57916,58825,59609,60215,60628,60871,60995,61074,61178,61367,61670,62086,62582,63100,63575,63945,64169,64237,64171,64022,63858,63752,63762,63917,64211,64601,65011,65352,65535,65488,65176,64603,63812,62872,61863,60849,59860,58873,57808,56530,54868,52644,49702,45947,41366,36051,30195,24083,18055,12474,7675,3925,1388,107,0,874,2463,4459,6563,8525,10171,11425,12307,12918,13410,13958,14716,15795,17235,19004,21004,23086,25079,26822,28186,29102,29563,29631,29420,29077,28758,28607,28728,29180,29971,31060,32373,33818,35304,36755,38121,39385,40557,41665,42749,43843,44966,46119,47278,48402,49439,50338,51058,51580,51908,52071,52119,52114,52119,52186,52351,52625,52995,53428,53879,54301,54654,54913,55073,55153,55185,55212,55279,55423
LDPE,54508,55011,55743,56630,57578,58490,59284,59907,60340,60604,60750,60844,60958,61149,61450,61862,62354,62872,63353,63735,63977,64065,64017,63882,63725,63620,63625,63775,64069,64468,64903,65283,65519,65535,65287,64773,64029,63123,62135,61138,60172,59231,58247,57097,55615,53617,50934,47445,43109,37985,32238,26129,19990,14189,9080,4962,2041,401,0,676,2176,4193,6412,8554,10409,11864,12907,13615,14133,14639,15304,16264,17587,19268,21226,23322,25382,27230,28721,29758,30316,30438,30231,29844,29442,29185,29196,29551,30271,31320,32624,34082,35592,37064,38438,39687,40821,41873,42890,43918,44989,46109,47260,48399,49467,50403,51155,51694,52017,52153,52154,52089,52032,52046,52173,52429,52802,53252,53727,54169,54529,54778,54908,54939,54913,54883,54903,55017
LDPE,55165,55650,56355,57207,58110,58968,59702,60260,60631,60840,60944,61015,61127,61336,61670,62125,62660,63214,63714,64096,64315,64360,64255,64056,63838,63679,63646,63774,64060,64462,64904,65290,65526,65535,65274,64747,63996,63095,62131,61179,60275,59407,58494,57399,55943,53929,51184,47586,43104,37813,31896,25638,19392,13541,8450,4418,1641,189,0,888,2582,4759,7096,9313,11207,12676,13721,14435,14972,15515,16238,17268,18666,20415,22424,24546,26604,28423,29864,30840,31335,31406,31165,30766,30376,30147,30200,30599,31357,32434,33748,35201,36689,38129,39465,40676,41774,42796,43788,44795,45845,46945,48071,49182,50218,51120,51841,52351,52651,52770,52762,52693,52634,52647,52771,53022,53387,53828,54296,54736,55100,55359,55507,55562,55559,55550,55582,55698
LDPE,40570,40144,40839,42481,44837,47640,50621,53536,56189,58446,60242,61573,62485,63057,63382,63552,63638,63693,63743,63796,63849,63894,63932,63971,64027,64122,64276,64495,64771,65072,65344,65522,65535,65319,64836,64074,63056,61836,60488,59089,57701,56351,55021,53638,52085,50208,47850,44873,41192,36801,31786,26328,20693,15201,10188,5968,2786,789,0,321,1545,3389,5532,7665,9535,10974,11921,12421,12610,12679,12839,13274,14110,15389,17061,18990,20983,22818,24287,25230,25562,25288,24500,23362,22082,20879,19948,19432,19408,19877,20777,22000,23416,24902,26365,27754,29069,30349,31660,33076,34657,36426,38368,40422,42490,44455,46200,47629,48683,49352,49677,49737,49645,49518,49466,49568,49867,50358,51000,51719,52421,53011,53403,53524,53327,52782,51875,50602
